soc_code,vector_type,vector_json
19-3093.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.5285714285714286,""ria_C"":0.6957142857142857,""ria_E"":0.33571428571428574,""ria_I"":0.76,""ria_R"":0.34142857142857147,""ria_S"":0.46,""mot_data"":0.7278571428571429,""mot_ideas"":0.6442857142857144,""apt_verbal"":0.85175,""mot_people"":0.3978571428571429,""mot_things"":0.5185714285714286,""apt_logical"":0.6900000000000001,""apt_numerical"":0.41100000000000003}"
19-3094.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.5528571428571428,""ria_C"":0.5028571428571429,""ria_E"":0.5157142857142857,""ria_I"":0.9585714285714285,""ria_R"":0.14285714285714285,""ria_S"":0.48857142857142855,""mot_data"":0.7307142857142856,""mot_ideas"":0.7557142857142857,""apt_verbal"":0.8412499999999999,""mot_people"":0.5021428571428571,""mot_things"":0.32285714285714284,""apt_logical"":0.7043999999999999,""apt_numerical"":0.575}"
19-3099.01,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.2871428571428571,""ria_C"":0.6957142857142857,""ria_E"":0.44857142857142857,""ria_I"":0.7999999999999999,""ria_R"":0.5128571428571428,""ria_S"":0.25142857142857145,""mot_data"":0.7478571428571428,""mot_ideas"":0.5435714285714285,""apt_verbal"":0.79725,""mot_people"":0.35,""mot_things"":0.6042857142857143,""apt_logical"":0.7651999999999999,""apt_numerical"":0.6675000000000001}"
19-4012.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.14285714285714285,""ria_C"":0.6085714285714285,""ria_E"":0.2842857142857143,""ria_I"":0.6528571428571429,""ria_R"":0.9742857142857143,""ria_S"":0.20857142857142857,""mot_data"":0.6307142857142858,""mot_ideas"":0.3978571428571429,""apt_verbal"":0.671,""mot_people"":0.24642857142857144,""mot_things"":0.7914285714285714,""apt_logical"":0.6599999999999999,""apt_numerical"":0.6015}"
19-4012.01,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.1757142857142857,""ria_C"":0.7071428571428572,""ria_E"":0.30142857142857143,""ria_I"":0.7714285714285715,""ria_R"":0.9228571428571428,""ria_S"":0.19857142857142857,""mot_data"":0.7392857142857143,""mot_ideas"":0.4735714285714286,""apt_verbal"":0.75325,""mot_people"":0.25,""mot_things"":0.815,""apt_logical"":0.7048,""apt_numerical"":0.6425}"
19-4013.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.19,""ria_C"":0.72,""ria_E"":0.27999999999999997,""ria_I"":0.6442857142857142,""ria_R"":0.7957142857142857,""ria_S"":0.24714285714285714,""mot_data"":0.6821428571428572,""mot_ideas"":0.41714285714285715,""apt_verbal"":0.7295,""mot_people"":0.26357142857142857,""mot_things"":0.7578571428571428,""apt_logical"":0.6644000000000001,""apt_numerical"":0.5894999999999999}"
19-4021.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.17142857142857143,""ria_C"":0.8028571428571428,""ria_E"":0.18714285714285714,""ria_I"":0.7657142857142858,""ria_R"":0.7999999999999999,""ria_S"":0.2814285714285714,""mot_data"":0.7842857142857143,""mot_ideas"":0.46857142857142864,""apt_verbal"":0.732,""mot_people"":0.23428571428571426,""mot_things"":0.8014285714285714,""apt_logical"":0.7,""apt_numerical"":0.6144999999999999}"
19-4031.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.21571428571428572,""ria_C"":0.75,""ria_E"":0.16142857142857142,""ria_I"":0.8285714285714285,""ria_R"":0.7785714285714286,""ria_S"":0.23428571428571426,""mot_data"":0.7892857142857143,""mot_ideas"":0.5221428571428571,""apt_verbal"":0.7507499999999999,""mot_people"":0.19785714285714284,""mot_things"":0.7642857142857142,""apt_logical"":0.7096000000000001,""apt_numerical"":0.6255}"
19-4042.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.1757142857142857,""ria_C"":0.7042857142857143,""ria_E"":0.19285714285714287,""ria_I"":0.7999999999999999,""ria_R"":0.8328571428571429,""ria_S"":0.2757142857142857,""mot_data"":0.7521428571428571,""mot_ideas"":0.4878571428571428,""apt_verbal"":0.7779999999999999,""mot_people"":0.23428571428571426,""mot_things"":0.7685714285714286,""apt_logical"":0.6948000000000001,""apt_numerical"":0.6300000000000001}"
19-4043.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.18285714285714286,""ria_C"":0.7628571428571428,""ria_E"":0.15857142857142859,""ria_I"":0.74,""ria_R"":0.7999999999999999,""ria_S"":0.20857142857142857,""mot_data"":0.7514285714285713,""mot_ideas"":0.4614285714285714,""apt_verbal"":0.696,""mot_people"":0.18357142857142858,""mot_things"":0.7814285714285714,""apt_logical"":0.6304,""apt_numerical"":0.5980000000000001}"
19-4044.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.14285714285714285,""ria_C"":0.7542857142857143,""ria_E"":0.21,""ria_I"":0.7028571428571428,""ria_R"":0.7828571428571429,""ria_S"":0.24,""mot_data"":0.7285714285714286,""mot_ideas"":0.4228571428571428,""apt_verbal"":0.5,""mot_people"":0.22499999999999998,""mot_things"":0.7685714285714287,""apt_logical"":0.5,""apt_numerical"":0.5}"
19-4051.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.14285714285714285,""ria_C"":0.7242857142857143,""ria_E"":0.32285714285714284,""ria_I"":0.6528571428571429,""ria_R"":0.8214285714285714,""ria_S"":0.26142857142857145,""mot_data"":0.6885714285714286,""mot_ideas"":0.3978571428571429,""apt_verbal"":0.709,""mot_people"":0.29214285714285715,""mot_things"":0.7728571428571429,""apt_logical"":0.6848000000000001,""apt_numerical"":0.5780000000000001}"
19-4051.02,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.14285714285714285,""ria_C"":0.7871428571428571,""ria_E"":0.21857142857142858,""ria_I"":0.6328571428571428,""ria_R"":0.8714285714285713,""ria_S"":0.2714285714285714,""mot_data"":0.71,""mot_ideas"":0.3878571428571428,""apt_verbal"":0.72575,""mot_people"":0.245,""mot_things"":0.8292857142857142,""apt_logical"":0.74,""apt_numerical"":0.632}"
19-4061.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.26999999999999996,""ria_C"":0.8471428571428571,""ria_E"":0.3242857142857143,""ria_I"":0.8685714285714285,""ria_R"":0.33999999999999997,""ria_S"":0.3814285714285714,""mot_data"":0.8578571428571429,""mot_ideas"":0.5692857142857143,""apt_verbal"":0.77825,""mot_people"":0.35285714285714287,""mot_things"":0.5935714285714285,""apt_logical"":0.6348,""apt_numerical"":0.6165}"
19-4071.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.14285714285714285,""ria_C"":0.6742857142857143,""ria_E"":0.35285714285714287,""ria_I"":0.6242857142857143,""ria_R"":0.9328571428571429,""ria_S"":0.4014285714285714,""mot_data"":0.6492857142857142,""mot_ideas"":0.38357142857142856,""apt_verbal"":0.6890000000000001,""mot_people"":0.3771428571428571,""mot_things"":0.8035714285714286,""apt_logical"":0.6796000000000001,""apt_numerical"":0.5765}"
19-4092.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.25285714285714284,""ria_C"":0.7114285714285715,""ria_E"":0.22714285714285715,""ria_I"":0.8485714285714286,""ria_R"":0.74,""ria_S"":0.21428571428571427,""mot_data"":0.78,""mot_ideas"":0.5507142857142857,""apt_verbal"":0.79,""mot_people"":0.2207142857142857,""mot_things"":0.7257142857142858,""apt_logical"":0.7504,""apt_numerical"":0.533}"
19-4099.01,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.14285714285714285,""ria_C"":0.8571428571428571,""ria_E"":0.37142857142857144,""ria_I"":0.6971428571428572,""ria_R"":0.5871428571428572,""ria_S"":0.17285714285714285,""mot_data"":0.7771428571428571,""mot_ideas"":0.42000000000000004,""apt_verbal"":0.73325,""mot_people"":0.27214285714285713,""mot_things"":0.7221428571428572,""apt_logical"":0.6599999999999999,""apt_numerical"":0.6585}"
19-4099.03,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.3057142857142857,""ria_C"":0.7485714285714286,""ria_E"":0.24428571428571427,""ria_I"":0.6571428571428571,""ria_R"":0.7285714285714285,""ria_S"":0.21571428571428572,""mot_data"":0.7028571428571428,""mot_ideas"":0.48142857142857143,""apt_verbal"":0.6905,""mot_people"":0.22999999999999998,""mot_things"":0.7385714285714285,""apt_logical"":0.71,""apt_numerical"":0.671}"
19-5011.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.18285714285714286,""ria_C"":0.6714285714285715,""ria_E"":0.4571428571428572,""ria_I"":0.7114285714285715,""ria_R"":0.6357142857142858,""ria_S"":0.4928571428571429,""mot_data"":0.6914285714285715,""mot_ideas"":0.4471428571428572,""apt_verbal"":0.7929999999999999,""mot_people"":0.47500000000000003,""mot_things"":0.6535714285714287,""apt_logical"":0.7348000000000001,""apt_numerical"":0.645}"
19-5012.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.14285714285714285,""ria_C"":0.7942857142857143,""ria_E"":0.37714285714285717,""ria_I"":0.6971428571428572,""ria_R"":0.7642857142857142,""ria_S"":0.41000000000000003,""mot_data"":0.7457142857142858,""mot_ideas"":0.42000000000000004,""apt_verbal"":0.775,""mot_people"":0.39357142857142857,""mot_things"":0.7792857142857142,""apt_logical"":0.7156,""apt_numerical"":0.591}"
21-1011.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.37,""ria_C"":0.45142857142857146,""ria_E"":0.3871428571428571,""ria_I"":0.5442857142857143,""ria_R"":0.22714285714285715,""ria_S"":0.9514285714285714,""mot_data"":0.4978571428571429,""mot_ideas"":0.45714285714285713,""apt_verbal"":0.8135,""mot_people"":0.6692857142857143,""mot_things"":0.3392857142857143,""apt_logical"":0.75,""apt_numerical"":0.43550000000000005}"
21-1012.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.4471428571428571,""ria_C"":0.5842857142857143,""ria_E"":0.5599999999999999,""ria_I"":0.4714285714285714,""ria_R"":0.14285714285714285,""ria_S"":1,""mot_data"":0.5278571428571428,""mot_ideas"":0.4592857142857143,""apt_verbal"":0.8069999999999998,""mot_people"":0.78,""mot_things"":0.36357142857142855,""apt_logical"":0.7196,""apt_numerical"":0.454}"
21-1013.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.5114285714285715,""ria_C"":0.41428571428571426,""ria_E"":0.2542857142857143,""ria_I"":0.76,""ria_R"":0.21285714285714286,""ria_S"":0.8885714285714286,""mot_data"":0.5871428571428572,""mot_ideas"":0.6357142857142857,""apt_verbal"":0.80975,""mot_people"":0.5714285714285714,""mot_things"":0.31357142857142856,""apt_logical"":0.7748,""apt_numerical"":0.38649999999999995}"
21-1014.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.43714285714285717,""ria_C"":0.49000000000000005,""ria_E"":0.4228571428571429,""ria_I"":0.6314285714285715,""ria_R"":0.18714285714285714,""ria_S"":0.97,""mot_data"":0.5607142857142857,""mot_ideas"":0.5342857142857143,""apt_verbal"":0.8637500000000001,""mot_people"":0.6964285714285714,""mot_things"":0.3385714285714286,""apt_logical"":0.7892,""apt_numerical"":0.41150000000000003}"
21-1015.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.4257142857142857,""ria_C"":0.4657142857142857,""ria_E"":0.5085714285714286,""ria_I"":0.46714285714285714,""ria_R"":0.1757142857142857,""ria_S"":0.9714285714285714,""mot_data"":0.4664285714285714,""mot_ideas"":0.4464285714285714,""apt_verbal"":0.77525,""mot_people"":0.74,""mot_things"":0.32071428571428573,""apt_logical"":0.71,""apt_numerical"":0.446}"
21-1021.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.41428571428571426,""ria_C"":0.51,""ria_E"":0.42,""ria_I"":0.47428571428571425,""ria_R"":0.24285714285714285,""ria_S"":0.9785714285714285,""mot_data"":0.4921428571428571,""mot_ideas"":0.4442857142857143,""apt_verbal"":0.8327500000000001,""mot_people"":0.6992857142857143,""mot_things"":0.37642857142857145,""apt_logical"":0.73,""apt_numerical"":0.4135}"
21-1022.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.33428571428571424,""ria_C"":0.43857142857142856,""ria_E"":0.36428571428571427,""ria_I"":0.6057142857142858,""ria_R"":0.27999999999999997,""ria_S"":0.9885714285714285,""mot_data"":0.5221428571428571,""mot_ideas"":0.47,""apt_verbal"":0.8092499999999999,""mot_people"":0.6764285714285714,""mot_things"":0.35928571428571426,""apt_logical"":0.7452,""apt_numerical"":0.39249999999999996}"
21-1023.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.39714285714285713,""ria_C"":0.44571428571428573,""ria_E"":0.3514285714285714,""ria_I"":0.5828571428571429,""ria_R"":0.24428571428571427,""ria_S"":0.9957142857142857,""mot_data"":0.5142857142857142,""mot_ideas"":0.49,""apt_verbal"":0.819,""mot_people"":0.6735714285714285,""mot_things"":0.345,""apt_logical"":0.79,""apt_numerical"":0.4215}"
21-1091.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.3628571428571429,""ria_C"":0.5642857142857143,""ria_E"":0.4585714285714286,""ria_I"":0.7557142857142857,""ria_R"":0.23714285714285713,""ria_S"":0.8785714285714287,""mot_data"":0.6599999999999999,""mot_ideas"":0.5592857142857143,""apt_verbal"":0.81125,""mot_people"":0.6685714285714286,""mot_things"":0.4007142857142857,""apt_logical"":0.7051999999999999,""apt_numerical"":0.5029999999999999}"
21-1092.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.3071428571428571,""ria_C"":0.5971428571428571,""ria_E"":0.5599999999999999,""ria_I"":0.49142857142857144,""ria_R"":0.33571428571428574,""ria_S"":0.7942857142857143,""mot_data"":0.5442857142857143,""mot_ideas"":0.39928571428571424,""apt_verbal"":0.7875,""mot_people"":0.677142857142857,""mot_things"":0.4664285714285714,""apt_logical"":0.7103999999999999,""apt_numerical"":0.39899999999999997}"
21-1093.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.2785714285714286,""ria_C"":0.6528571428571429,""ria_E"":0.5157142857142857,""ria_I"":0.39999999999999997,""ria_R"":0.18285714285714286,""ria_S"":0.87,""mot_data"":0.5264285714285715,""mot_ideas"":0.3392857142857143,""apt_verbal"":0.76875,""mot_people"":0.6928571428571428,""mot_things"":0.41785714285714287,""apt_logical"":0.6903999999999999,""apt_numerical"":0.406}"
21-1094.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.31714285714285717,""ria_C"":0.4828571428571428,""ria_E"":0.5042857142857142,""ria_I"":0.4985714285714286,""ria_R"":0.2857142857142857,""ria_S"":0.9400000000000001,""mot_data"":0.4907142857142857,""mot_ideas"":0.4078571428571429,""apt_verbal"":0.79875,""mot_people"":0.7221428571428572,""mot_things"":0.38428571428571423,""apt_logical"":0.6799999999999999,""apt_numerical"":0.46749999999999997}"
21-2011.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.49142857142857144,""ria_C"":0.41285714285714287,""ria_E"":0.5957142857142858,""ria_I"":0.30142857142857143,""ria_R"":0.3,""ria_S"":0.8442857142857143,""mot_data"":0.35714285714285715,""mot_ideas"":0.39642857142857146,""apt_verbal"":0.83825,""mot_people"":0.72,""mot_things"":0.35642857142857143,""apt_logical"":0.7651999999999999,""apt_numerical"":0.4029999999999999}"
21-2021.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.4828571428571428,""ria_C"":0.45142857142857146,""ria_E"":0.88,""ria_I"":0.3871428571428571,""ria_R"":0.14285714285714285,""ria_S"":1,""mot_data"":0.41928571428571426,""mot_ideas"":0.43499999999999994,""apt_verbal"":0.772,""mot_people"":0.94,""mot_things"":0.29714285714285715,""apt_logical"":0.6900000000000001,""apt_numerical"":0.49450000000000005}"
23-1011.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.34285714285714286,""ria_C"":0.6557142857142857,""ria_E"":0.7871428571428571,""ria_I"":0.6257142857142857,""ria_R"":0.16,""ria_S"":0.49714285714285716,""mot_data"":0.6407142857142857,""mot_ideas"":0.48428571428571426,""apt_verbal"":0.91625,""mot_people"":0.6421428571428571,""mot_things"":0.40785714285714286,""apt_logical"":0.7848,""apt_numerical"":0.4655}"
23-1012.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.2957142857142857,""ria_C"":0.7285714285714285,""ria_E"":0.6442857142857142,""ria_I"":0.5728571428571428,""ria_R"":0.2285714285714286,""ria_S"":0.4828571428571428,""mot_data"":0.6507142857142857,""mot_ideas"":0.4342857142857143,""apt_verbal"":0.8547499999999999,""mot_people"":0.5635714285714285,""mot_things"":0.47857142857142854,""apt_logical"":0.7152,""apt_numerical"":0.42799999999999994}"
23-1021.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.24714285714285714,""ria_C"":0.7842857142857144,""ria_E"":0.7300000000000001,""ria_I"":0.5728571428571428,""ria_R"":0.14285714285714285,""ria_S"":0.43571428571428567,""mot_data"":0.6785714285714286,""mot_ideas"":0.41,""apt_verbal"":0.82775,""mot_people"":0.5828571428571429,""mot_things"":0.46357142857142863,""apt_logical"":0.7348000000000001,""apt_numerical"":0.4585000000000001}"
23-1022.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.32142857142857145,""ria_C"":0.6185714285714285,""ria_E"":0.6614285714285714,""ria_I"":0.5157142857142857,""ria_R"":0.16,""ria_S"":0.6057142857142858,""mot_data"":0.5671428571428572,""mot_ideas"":0.4185714285714286,""apt_verbal"":0.8360000000000001,""mot_people"":0.6335714285714286,""mot_things"":0.3892857142857143,""apt_logical"":0.7148000000000001,""apt_numerical"":0.437}"
23-1023.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.31285714285714283,""ria_C"":0.5871428571428572,""ria_E"":0.7528571428571428,""ria_I"":0.5442857142857143,""ria_R"":0.33285714285714285,""ria_S"":0.5657142857142857,""mot_data"":0.5657142857142857,""mot_ideas"":0.42857142857142855,""apt_verbal"":0.8592500000000001,""mot_people"":0.6592857142857143,""mot_things"":0.46,""apt_logical"":0.7648,""apt_numerical"":0.417}"
23-2011.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.32,""ria_C"":0.7542857142857143,""ria_E"":0.5599999999999999,""ria_I"":0.72,""ria_R"":0.24857142857142858,""ria_S"":0.44571428571428573,""mot_data"":0.7371428571428571,""mot_ideas"":0.52,""apt_verbal"":0.789,""mot_people"":0.5028571428571429,""mot_things"":0.5014285714285714,""apt_logical"":0.63,""apt_numerical"":0.4305}"
23-2093.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.15857142857142859,""ria_C"":0.9628571428571429,""ria_E"":0.49142857142857144,""ria_I"":0.3757142857142857,""ria_R"":0.3485714285714286,""ria_S"":0.33428571428571424,""mot_data"":0.6692857142857143,""mot_ideas"":0.2671428571428571,""apt_verbal"":0.762,""mot_people"":0.4128571428571428,""mot_things"":0.6557142857142857,""apt_logical"":0.6052,""apt_numerical"":0.449}"
25-1011.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.4571428571428572,""ria_C"":0.5385714285714286,""ria_E"":0.5471428571428572,""ria_I"":0.6928571428571428,""ria_R"":0.2857142857142857,""ria_S"":0.9185714285714285,""mot_data"":0.6157142857142857,""mot_ideas"":0.575,""apt_verbal"":0.8420000000000002,""mot_people"":0.7328571428571429,""mot_things"":0.41214285714285714,""apt_logical"":0.6956,""apt_numerical"":0.655}"
25-1021.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.47428571428571425,""ria_C"":0.5671428571428572,""ria_E"":0.32285714285714284,""ria_I"":0.812857142857143,""ria_R"":0.4414285714285714,""ria_S"":0.84,""mot_data"":0.6900000000000001,""mot_ideas"":0.6435714285714286,""apt_verbal"":0.8105,""mot_people"":0.5814285714285714,""mot_things"":0.5042857142857142,""apt_logical"":0.7,""apt_numerical"":0.65}"
25-1022.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.4571428571428572,""ria_C"":0.6257142857142857,""ria_E"":0.27714285714285714,""ria_I"":0.8371428571428572,""ria_R"":0.4014285714285714,""ria_S"":0.8842857142857143,""mot_data"":0.7314285714285714,""mot_ideas"":0.6471428571428572,""apt_verbal"":0.79525,""mot_people"":0.5807142857142857,""mot_things"":0.5135714285714286,""apt_logical"":0.6848000000000001,""apt_numerical"":0.8745}"
25-1031.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.64,""ria_C"":0.4571428571428572,""ria_E"":0.3514285714285714,""ria_I"":0.7328571428571429,""ria_R"":0.49000000000000005,""ria_S"":0.9671428571428571,""mot_data"":0.595,""mot_ideas"":0.6864285714285714,""apt_verbal"":0.82125,""mot_people"":0.6592857142857143,""mot_things"":0.47357142857142864,""apt_logical"":0.73,""apt_numerical"":0.6050000000000001}"
25-1032.00,profile_v1,"{""bf_A"":0.5,""bf_C"":0.5,""bf_E"":0.5,""bf_N"":0.5,""bf_O"":0.5,""ria_A"":0.45142857142857146,""ria_C"":0.49142857142857144,""ria_E"":0.2871428571428571,""ria_I"":0.7699999999999999,""ria_R"":0.6914285714285714,""ria_S"":0.8242857142857142,""mot_data"":0.6307142857142857,""mot_ideas"":0.6107142857142857,""apt_verbal"":0.8184999999999999,""mot_people"":0.5557142857142856,""mot_things"":0.5914285714285714,""apt_logical"":0.7256,""apt_numerical"":0.7764999999999999}"
